%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	206	0x0800000000008000	1750528518.234859000	1750528518.234859000	0.000000000	fd00::7cb9:edff:fe94:8a17	42346	240d:c000:2010:1803:0:9773:6928:d440	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	208	0x0800000000008000	1750528519.041284000	1750528519.041284000	0.000000000	fd00::7cb9:edff:fe94:8a17	55176	240e:928:1400:105::76	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	209	0x0800000000008000	1750528519.041420000	1750528519.041420000	0.000000000	fd00::7cb9:edff:fe94:8a17	56702	240e:928:1400:106::56	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	211	0x0800000000008000	1750528519.239820000	1750528519.239820000	0.000000000	fd00::7cb9:edff:fe94:8a17	55186	240e:928:1400:105::76	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	212	0x0800000000008000	1750528519.240150000	1750528519.240150000	0.000000000	fd00::7cb9:edff:fe94:8a17	56706	240e:928:1400:106::56	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	8	0x0400000000004000	1750528511.716427000	1750528519.581611000	7.865184000	10.0.2.100	57934	104.16.249.249	443	6	250	29580	40	1500	118.32	124.5929	15523.4	5.805823	74.81376	0	1.184764	0.03146074	0.1269434	0.01611463	5.713952	42.13047	31.78565	3760.878	-0.0403071	-0.3215441	0x1001	25965	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_167_248_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	8	0x0400000000004001	1750528511.765640000	1750528519.581603000	7.815963000	104.16.249.249	443	10.0.2.100	57934	6	271	57618	40	1480	212.6125	282.3374	79714.43	1.107648	4.802072	0	1.185378	0.0288412	0.1250048	0.01562621	5.863502	44.14781	34.67263	7371.836	0.0403071	0.3215441	0x1001	1	1423	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_104_271_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	29	0x0400000000004000	1750528514.237406000	1750528519.587435000	5.350029000	10.0.2.100	42400	23.7.213.108	443	6	816	40459	40	1500	49.58211	66.55267	4429.259	11.80725	280.8367	0	2.59217	0.006556409	0.1027332	0.01055411	21.8402	518.159	152.5225	7562.389	-0.2867133	-0.9610766	0x1001	48711	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_70_814_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	29	0x0400000000004001	1750528514.269991000	1750528519.587431000	5.317440000	23.7.213.108	443	10.0.2.100	42400	6	1472	2038446	40	1480	1384.814	343.4996	117992	-0.8991867	8.250022	0	2.638303	0.003612391	0.07763014	0.006026438	29.48855	944.7542	276.825	383351	0.2867133	0.9610766	0x1001	1	752	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_553_1472_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	145	0x0400000000004000	1750528516.169744000	1750528519.602091000	3.432347000	10.0.2.100	38666	129.226.103.123	443	6	99	73621	40	1500	743.6465	675.3403	456084.5	1.243182	2.10501	0	1.20575	0.03467017	0.1496984	0.0224096	6.171323	43.742	28.84324	21449.17	-0.03414634	0.6118622	0x1001	45118	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_44_98_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	145	0x0400000000004001	1750528516.198338000	1750528519.602087000	3.403749000	129.226.103.123	443	10.0.2.100	38666	6	106	17728	40	1480	167.2453	294.2015	86554.54	1.257196	8.053641	0	1.205817	0.03211084	0.1474956	0.02175495	6.256522	44.62522	31.14213	5208.375	0.03414634	-0.6118622	0x1001	1	344	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_27_106_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	116	0x0400000000004000	1750528515.613399000	1750528519.602096000	3.988697000	10.0.2.100	45338	43.129.2.38	443	6	50	18403	40	1500	368.06	516.0402	266297.5	1.781653	4.594398	0	2.297488	0.07977394	0.3430587	0.1176893	6.037005	38.589	12.53542	4613.787	-0.03846154	0.1861424	0x1001	13152	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_25_49_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	116	0x0400000000004001	1750528515.642164000	1750528519.602095000	3.959931000	43.129.2.38	443	10.0.2.100	45338	6	54	12627	40	1480	233.8333	391.9034	153588.2	0.9245107	5.141564	0	2.344996	0.07333206	0.3371803	0.1136905	6.284177	41.84639	13.6366	3188.692	0.03846154	-0.1861424	0x1001	1	634	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_19_54_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	48	0x0400000000004000	1750528515.145810000	1750528519.603113000	4.457303000	10.0.2.100	54942	129.226.102.75	443	6	41	4722	40	1500	115.1707	277.5947	77058.81	3.210293	18.50642	0	3.981043	0.1087147	0.6203885	0.3848819	6.389593	40.88433	9.198387	1059.385	-0.2869565	-0.8836172	0x1001	19341	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_40_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	48	0x0400000000004001	1750528515.176470000	1750528519.603108000	4.426638000	129.226.102.75	443	10.0.2.100	54942	6	74	76424	40	1480	1032.757	611.2853	373669.7	0.6814135	1.92709	0	3.981066	0.05981943	0.4624056	0.2138189	8.586518	73.81718	16.71698	17264.57	0.2869565	0.8836172	0x1001	1	1700	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_33_74_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	79	0x0400000000004000	1750528515.434614000	1750528519.603372000	4.168758000	10.0.2.100	48812	129.226.103.233	443	6	17	3227	40	1500	189.8235	418.0952	174803.6	2.298262	8.678128	0	3.921759	0.245221	0.9494619	0.9014778	4.09899	16.87217	4.077953	774.0915	0	-0.4595545	0x1001	29333	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_5_16_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	79	0x0400000000004001	1750528515.464320000	1750528519.603368000	4.139048000	129.226.103.233	443	10.0.2.100	48812	6	17	8715	40	1480	512.647	660.0618	435681.7	1.077477	2.453055	0	3.966952	0.2434734	0.9615377	0.9245548	4.100558	16.8805	4.107224	2105.557	0	0.4595545	0x1001	1	1634	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_17_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	205	0x0400000000004000	1750528518.228254000	1750528519.604449000	1.376195000	10.0.2.100	60924	129.226.102.234	443	6	18	5769	40	1500	320.5	585.4037	342697.6	1.747194	4.229315	0	1.045573	0.07645528	0.2446293	0.05984348	4.115578	17.25363	13.07954	4191.993	0	0.04454101	0x1001	26345	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_17_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	205	0x0400000000004001	1750528518.259129000	1750528519.604444000	1.345315000	129.226.102.234	443	10.0.2.100	60924	6	18	5277	40	1480	293.1667	534.2757	285450.5	1.242827	4.004686	0	1.086454	0.07473972	0.2541734	0.0646041	4.173032	17.59705	13.37977	3922.501	0	-0.04454101	0x1001	1	191	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	207	0x0400000000004000	1750528518.234960000	1750528519.605425000	1.370465000	10.0.2.100	49276	129.226.107.33	443	6	17	5182	40	1500	304.8235	527.6458	278410.1	1.819008	5.088027	0	1.177022	0.08061558	0.2838554	0.08057391	4.080897	16.76604	12.40455	3781.198	-0.05555556	-0.2466928	0x1001	46353	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_16_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	207	0x0400000000004001	1750528518.264047000	1750528519.605420000	1.341373000	129.226.107.33	443	10.0.2.100	49276	6	19	8576	40	1480	451.3684	651.0645	423884.9	1.093214	2.578096	0	1.177113	0.07059857	0.269049	0.07238735	4.32209	18.78234	14.16459	6393.449	0.05555556	0.2466928	0x1001	1	198	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_19_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	100	0x0400000000004000	1750528515.450885000	1750528519.605512000	4.154627000	10.0.2.100	58258	43.154.254.32	443	6	14	3891	40	1500	277.9286	473.117	223839.7	1.942399	6.475949	0	3.898006	0.2967591	1.039815	1.081216	3.707719	13.83854	3.369737	936.5462	-0.03448276	-0.3566468	0x1001	35825	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	100	0x0400000000004001	1750528515.481364000	1750528519.605509000	4.124145000	43.154.254.32	443	10.0.2.100	58258	6	15	8205	40	1480	547	665.0389	442276.8	0.9750258	2.440454	0	3.938813	0.274943	1.016281	1.032827	3.845438	14.86392	3.637117	1989.503	0.03448276	0.3566468	0x1001	1	1624	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_15_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	45	0x0400000000004000	1750528514.332348000	1750528519.605652000	5.273304000	10.0.2.100	54928	129.226.102.75	443	6	47	4979	40	1500	105.9362	260.7673	67999.59	3.38798	20.73257	0	3.911917	0.112198	0.5767035	0.3325869	6.529557	43.7473	8.912818	944.1898	-0.1214953	-0.816439	0x1001	24013	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_46_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	45	0x0400000000004001	1750528514.362651000	1750528519.605649000	5.242998000	129.226.102.75	443	10.0.2.100	54928	6	60	49270	40	1480	821.1667	645.934	417230.7	0.6234201	1.792349	0	3.911944	0.0873833	0.5125756	0.2627338	7.335545	55.33926	11.44383	9397.295	0.1214953	0.816439	0x1001	1	1427	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_29_60_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	98	0x0400000000004000	1750528515.450854000	1750528519.606593000	4.155739000	10.0.2.100	58234	43.154.254.32	443	6	15	3995	40	1500	266.3333	462.0977	213534.3	1.920335	6.658269	0	3.894024	0.2770492	1.003313	1.006637	3.843977	14.85671	3.609467	961.3212	-0.0625	-0.4737882	0x1001	36292	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	98	0x0400000000004001	1750528515.481523000	1750528519.606591000	4.125068000	43.154.254.32	443	10.0.2.100	58234	6	17	11189	40	1480	658.1765	716.2423	513003.1	0.9252625	2.000179	0	3.937274	0.2426511	0.9540674	0.9102446	4.101262	16.88424	4.121144	2712.44	0.0625	0.4737882	0x1001	1	1622	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_17_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	99	0x0400000000004000	1750528515.450869000	1750528519.606661000	4.155792000	10.0.2.100	58246	43.154.254.32	443	6	13	3228	40	1500	248.3077	477.1828	227703.5	2.021894	6.706179	0	3.925979	0.3196763	1.087466	1.182583	3.5687	12.83214	3.128164	776.7472	-0.03703704	-0.4476386	0x1001	61165	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_3_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	99	0x0400000000004001	1750528515.482637000	1750528519.606659000	4.124022000	43.154.254.32	443	10.0.2.100	58246	6	14	8460	40	1480	604.2857	701.7008	492384	1.006774	2.242592	0	3.967978	0.294573	1.060521	1.124704	3.711223	13.85531	3.394744	2051.396	0.03703704	0.4476386	0x1001	1	1646	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	101	0x0400000000004000	1750528515.450909000	1750528519.606788000	4.155879000	10.0.2.100	58272	43.154.254.32	443	6	12	3252	40	1500	271	493.4109	243454.3	1.975663	6.363512	0	3.968195	0.3463233	1.145432	1.312015	3.422577	11.81933	2.887476	782.5059	-0.07692308	-0.4283705	0x1001	42704	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_3_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	101	0x0400000000004001	1750528515.482933000	1750528519.606786000	4.123853000	43.154.254.32	443	10.0.2.100	58272	6	14	8126	40	1480	580.4286	704.1108	495772	1.011834	2.214194	0	3.968247	0.2945609	1.060599	1.12487	3.7113	13.85568	3.394883	1970.487	0.07692308	0.4283705	0x1001	1	1650	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	103	0x0400000000004000	1750528515.450948000	1750528519.606965000	4.156017000	10.0.2.100	58294	43.154.254.32	443	6	14	3923	40	1500	280.2143	473.4179	224124.5	1.93131	6.464612	0	3.933097	0.2968584	1.049819	1.102121	3.709743	13.84833	3.36861	943.9327	-0.09677419	-0.4854407	0x1001	2970	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	103	0x0400000000004001	1750528515.482780000	1750528519.606959000	4.124179000	43.154.254.32	443	10.0.2.100	58294	6	17	11325	40	1480	666.1765	701.7246	492417.4	0.8492002	2.034933	0	3.93318	0.2425988	0.9530246	0.9082558	4.101288	16.88437	4.122033	2746.001	0.09677419	0.4854407	0x1001	1	1618	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_17_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	102	0x0400000000004000	1750528515.450931000	1750528519.609159000	4.158228000	10.0.2.100	58282	43.154.254.32	443	6	15	3374	40	1500	224.9333	451.7688	204095	2.037962	7.254634	0	3.913985	0.2772152	1.008837	1.017751	3.844519	14.8592	3.607306	811.4033	-0.1428571	-0.6715982	0x1001	21669	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_3_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	102	0x0400000000004001	1750528515.485123000	1750528519.609154000	4.124031000	43.154.254.32	443	10.0.2.100	58282	6	20	17174	40	1480	858.7	716.0361	512707.7	0.7653711	1.836846	0	3.96048	0.2062015	0.885017	0.783255	4.45646	19.9091	4.849624	4164.372	0.1428571	0.6715982	0x1001	1	1633	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_20_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	22	0x0400000000004000	1750528513.835740000	1750528519.609330000	5.773590000	10.0.2.100	58046	129.226.106.167	443	6	18	3262	40	1500	181.2222	419.3492	175853.8	2.169744	8.16223	0	5.542224	0.320755	1.305496	1.704321	4.221942	17.887	3.117644	564.9865	-0.2	-0.7949137	0x1001	22612	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_3_17_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	22	0x0400000000004001	1750528513.866207000	1750528519.609327000	5.743120000	129.226.106.167	443	10.0.2.100	58046	6	27	28549	40	1480	1057.37	654.1854	427958.5	0.5534998	2.219123	0	5.586704	0.2127081	1.074869	1.155343	5.1868	26.93651	4.701277	4970.991	0.2	0.7949137	0x1001	1	4246	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_27_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	69	0x0400000000004000	1750528515.255719000	1750528519.610056000	4.354337000	10.0.2.100	47828	43.154.254.89	443	6	13	3146	40	1500	242	484.6596	234894.9	1.972161	6.358952	0	4.210678	0.334949	1.168678	1.365808	3.571308	12.84384	2.985529	722.498	0	-0.3842239	0x1001	54256	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_3_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	69	0x0400000000004001	1750528515.285830000	1750528519.610054000	4.324224000	43.154.254.89	443	10.0.2.100	47828	6	13	7072	40	1480	544	671.1583	450453.5	0.9097356	2.525064	0	4.210747	0.3326326	1.169357	1.367396	3.572282	12.84831	3.00632	1635.438	0	0.3842239	0x1001	1	2306	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	23	0x0400000000004000	1750528514.054566000	1750528519.616744000	5.562178000	10.0.2.100	39988	43.175.115.126	443	6	644	29615	40	1500	45.98602	72.91467	5316.548	11.23626	247.9479	0	4.269588	0.008636921	0.1701415	0.02894814	24.58495	614.9566	115.782	5324.353	-0.1080332	-0.9379069	0x1001	18306	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_17_642_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	23	0x0400000000004001	1750528514.116797000	1750528519.616740000	5.499943000	43.175.115.126	443	10.0.2.100	39988	6	800	924275	40	1480	1155.344	585.6366	342970.2	-0.8871619	2.293458	0	4.269836	0.006874929	0.1526578	0.0233044	27.41298	764.3489	145.4561	168051.8	0.1080332	0.9379069	0x1001	1	2357	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_175_800_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	210	0x0400000000004000	1750528519.041467000	1750528519.618650000	0.577183000	10.0.2.100	37522	109.244.232.160	443	6	6	2049	40	1500	341.5	641.0063	410889.2	1.837834	4.422798	0	0.28792	0.09619717	0.1555353	0.02419124	1.096491	2.34215	10.39532	3550	0.09090909	0.1169256	0x1001	56069	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	210	0x0400000000004001	1750528519.329343000	1750528519.618647000	0.289304000	109.244.232.160	443	10.0.2.100	37522	6	5	1620	40	1456	324	632.8107	400449.3	2.236032	4.999891	0	0.242116	0.0578608	0.108288	0.01172629	2.222532	4.961343	17.28286	5599.646	-0.09090909	-0.1169256	0x1001	1	48	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_1_5_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	19	0x0400000000004000	1750528513.616567000	1750528519.619839000	6.003272000	10.0.2.100	57948	104.16.249.249	443	6	15	2889	40	1500	192.6	428.1525	183314.6	2.414984	8.916937	0	5.751789	0.4002181	1.484456	2.20361	3.845583	14.86452	2.498637	481.2375	0.07142857	-0.2907819	0x1001	27811	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	19	0x0400000000004001	1750528513.666875000	1750528519.619835000	5.952960000	104.16.249.249	443	10.0.2.100	57948	6	13	5258	40	1480	404.4615	586.2277	343662.9	1.404933	3.863411	0	5.795148	0.45792	1.609349	2.590003	3.571742	12.84583	2.183788	883.2581	-0.07142857	0.2907819	0x1001	1	4249	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	202	0x0400000000004000	1750528517.522814000	1750528519.623758000	2.100944000	10.0.2.100	36498	142.250.197.42	443	6	22	4130	40	1500	187.7273	402.5075	162012.3	2.19266	8.245389	0	1.821104	0.09549746	0.3866184	0.1494738	4.661851	21.82063	10.47148	1965.783	0.04761905	-0.3693694	0x1001	19617	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	202	0x0400000000004001	1750528517.575177000	1750528519.623754000	2.048577000	142.250.197.42	443	10.0.2.100	36498	6	20	8968	40	1480	448.4	639.9749	409567.8	0.8927746	2.385099	0	1.821097	0.1024289	0.4057902	0.1646656	4.447069	19.84954	9.762874	4377.673	-0.04761905	0.3693694	0x1001	1	411	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_20_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	106	0x0400000000004000	1750528515.454127000	1750528519.627554000	4.173427000	10.0.2.100	36048	43.152.14.149	443	6	47	4368	40	1500	92.93617	266.7609	71161.39	3.263672	19.12575	0	3.882187	0.08879632	0.5657462	0.3200687	6.847014	46.92079	11.26173	1046.622	-0.4050633	-0.9286158	0x1001	14118	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_3_46_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	106	0x0400000000004001	1750528515.500347000	1750528519.627550000	4.127203000	43.152.14.149	443	10.0.2.100	36048	6	111	118012	40	1480	1063.171	643.7618	414429.2	-0.2996834	1.785242	0	3.92602	0.03718201	0.3726051	0.1388346	10.52793	110.8909	26.89473	28593.7	0.4050633	0.9286158	0x1001	1	1577	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_29_111_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	58	0x0400000000004000	1750528515.180099000	1750528519.628629000	4.448530000	10.0.2.100	60204	43.175.115.180	443	6	59	4966	40	1500	84.16949	231.0548	53386.31	3.884568	26.7474	0	2.696839	0.07539881	0.3973936	0.1579217	5.960047	38.00715	13.26281	1116.324	-0.1631206	-0.8948839	0x1001	422	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_58_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	58	0x0400000000004001	1750528515.232227000	1750528519.628626000	4.396399000	43.175.115.180	443	10.0.2.100	60204	6	82	89520	40	1480	1091.707	622.0013	386885.6	0.4125021	1.787361	0	2.742195	0.05361462	0.3410437	0.1163108	7.161397	54.23673	18.65163	20362.12	0.1631206	0.8948839	0x1001	1	1943	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_18_82_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	16	0x0400000000004000	1750528513.613727000	1750528519.629406000	6.015679000	10.0.2.100	48292	104.16.248.249	443	6	15	2857	40	1500	190.4667	427.291	182577.6	2.43605	8.980376	0	5.758596	0.4010453	1.486124	2.208564	3.846555	14.8692	2.493484	474.9256	0.07142857	-0.2959586	0x1001	18606	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
